241.878 159.143 76.6605 211.457 133.976 209.812 253.642 166.671 162.411 216.45 132.934 0 263.933 81.5169 176.874 25.9643 63.2761 85.2431 131.305 75.0765 60.7454 244.452 207.675 207.383 156.95 202.335 165.004 42.5233 106.908 156.256 87.4379 185.203 230.956 230.184 54.771 184.657 208.474 236.976 57.7566 245.488 186.178 133.931 170.165 251.158 54.5155 215.673 182.841 199.118 273.191 160.44
123.613 177.495 332.657 111.956 130.478 201.453 139.297 110.407 146.675 52.5829 158.504 263.933 0 263.726 112.16 287.879 324.902 312.145 143.225 337.584 314.93 235.821 202.169 66.2151 123.489 146.3 183.716 222.239 238.322 239.658 209.529 83.146 136.778 132.592 232.965 190.176 204.368 76.5816 218.803 193.963 148.983 136.239 94.4473 18.1201 313.065 75.1575 236.556 111.139 158.893 176.884
203.66 110.05 89.9634 180.23 140.851 147.448 210.471 153.812 128.382 211.402 106.757 81.5169 263.726 0 156.364 78.9891 95.7661 51.8501 120.8 107.256 76.0998 174.742 145.08 222.053 187.131 159.179 111.835 92.8314 36.8702 82.1184 54.3643 180.668 188.863 189.515 124.738 126.658 145.226 214.853 59.1111 186.247 144.429 160.884 180.873 255.586 122.415 198.685 109.996 170.915 225.116 111.346
72.6877 66.6508 234.709 38.9762 59.3159 104.597 89.1969 16.9735 34.9941 60.4729 49.7454 176.874 112.16 156.364 0 196.76 231.028 207.099 45.9225 244.056 217.36 146.046 104.395 95.3486 105.615 54.2129 74.0531 141.298 127.61 128.342 104.169 38.4517 69.4011 66.5233 165.682 85.5353 106.593 60.6892 122.265 115.442 46.6701 93.4449 66.2368 108.687 230.842 42.3292 128.833 25.6106 113.149 66.2422
258.784 171.84 50.9088 229.65 157.49 219.017 269.39 187.784 179.097 239.446 150.517 25.9643 287.879 78.9891 196.76 0 37.5976 67.1133 151.985 49.8542 35.8448 250.735 216.769 232.522 182.776 217.503 176.634 68.0461 110.755 159.538 100.305 207.943 246.766 246.354 78.8343 195.105 217.323 257.33 74.7333 256.188 201.454 159.469 194.663 275.563 43.598 236.754 187.085 217.799 287.73 173.169
290.011 199.871 20.2409 262.262 194.428 242.562 299.404 223.055 210.777 275.914 183.323 63.2761 324.902 95.7661 231.028 37.5976 0 61.0355 187.155 13.0294 20.7 270.408 240.223 270.086 220.226 247.35 203.504 105.616 131.794 177.618 130.5 244.301 276.997 276.943 113.139 220.402 240.493 291.717 108.914 280.934 231.573 197.055 232.027 312.842 46.1627 271.81 205.497 250.92 316.381 201.207
255.406 161.612 46.8533 232.017 185.334 195.249 261.829 203.327 180.079 260.305 157.354 85.2431 312.145 51.8501 207.099 67.1133 61.0355 0 168.978 68.6457 41.1338 217.831 192.848 266.149 225.101 210.812 162.892 116.139 87.334 125.814 103.304 229.039 240.423 241.174 139.237 176.408 192.721 266.227 96.6139 234.441 196.206 199.364 225.396 302.885 101.994 249.404 153.03 222.523 275.712 162.893
115.875 66.7288 192.304 83.0371 30.5008 120.571 130.664 35.8999 45.2603 91.3678 25.0606 131.305 143.225 120.8 45.9225 151.985 187.155 168.978 0 200.149 174.708 163.403 119.476 104.635 88.0757 85.319 76.1942 95.4313 99.0625 116.767 66.4514 60.0821 108.904 106.942 121.117 95.3524 121.351 105.673 78.336 143.255 71.0836 66.7819 64.3496 134.799 185.055 84.775 127.178 69.9027 153.343 67.2397
302.895 212.478 22.6254 275.249 207.13 254.457 312.168 236.047 223.721 288.759 196.333 75.0765 337.584 107.256 244.056 49.8542 13.0294 68.6457 200.149 0 31.1861 281.539 252.106 282.31 231.851 260.12 215.96 117.578 143.626 188.699 143.404 257.165 289.792 289.773 123.008 232.612 252.327 304.745 121.929 292.979 244.379 209.007 244.51 325.389 49.1106 284.819 216.537 263.93 328.976 213.813
273.833 182.431 17.7268 247.087 184.742 223.409 282.527 210.496 195.2 264.873 168.72 60.7454 314.93 76.0998 217.36 35.8448 20.7 41.1338 174.708 31.1861 0 250.376 221.052 262.614 215.32 230.546 185.57 100.715 112.585 157.539 114.822 233.18 260.294 260.435 114.636 201.838 221.248 277.932 96.5793 262.026 214.976 191.062 223.449 303.68 61.7027 258.792 185.389 236.172 298.813 183.763
114.617 98.2621 262.605 125.729 192.341 42.9204 103.807 160.801 120.251 195.339 140.746 244.452 235.821 174.742 146.046 250.735 270.408 217.831 163.403 281.539 250.376 0 43.9279 240.038 247.747 93.8696 89.1742 230.101 140.063 92.8408 159.715 183.533 99.4118 103.505 264.521 68.492 42.069 159.408 191.474 44.986 99.5253 229.569 211.758 240.246 294.071 164.277 65.0429 131.19 97.4188 97.442
89.075 54.8914 234.935 90.2141 148.484 2.40527 84.7789 118.28 76.6205 157.669 96.9987 207.675 202.169 145.08 104.395 216.769 240.223 192.848 119.476 252.106 221.052 43.9279 0 199.475 204.213 56.0062 46.1721 189.592 108.48 68.8888 120.898 142.575 71.6963 75.0538 223.361 25.0678 2.23869 127.649 152.444 41.6345 57.8179 185.69 169.211 204.42 259.339 127.997 47.032 92.8857 89.3116 53.9784
143.736 159.197 280.182 117.651 81.2469 199.544 162.082 83.8912 127.881 51.9291 126.791 207.383 66.2151 222.053 95.3486 232.522 270.086 266.149 104.635 282.31 262.614 240.038 199.475 0 57.815 146.293 167.596 164.89 203.556 217.887 168.424 56.9366 150.251 146.209 170.71 180.77 201.691 100.145 169.74 205.011 141.662 74.3668 41.1927 49.0963 253.253 82.2654 222.547 109.461 185.762 159.073
172.4 154.097 232.416 140.389 57.5783 204.958 190.506 88.994 127.592 94.1886 113.116 156.95 123.489 187.131 105.615 182.776 220.226 225.101 88.0757 231.851 215.32 247.747 204.213 57.815 0 159.483 163.496 114.866 177.076 203.54 137.847 77.302 173.356 169.953 115.006 181.377 206.251 138.047 129.591 220.763 149.392 26.2499 42.9725 106.82 198.96 115.337 215.248 128.465 215.005 154.463
44.9076 49.22 246.625 34.4326 108.882 55.4636 52.0562 70.5022 41.6462 102.075 71.3653 202.335 146.3 159.179 54.2129 217.503 247.35 210.812 85.319 260.12 230.546 93.8696 56.0062 146.293 159.483 0 49.4241 174.126 123.837 103.61 117.334 90.1811 29.7811 30.3701 203.906 46.3481 58.227 73.0578 144.594 61.2941 16.1581 145.272 120.382 148.446 256.67 72.0032 93.1581 37.4239 70.9729 47.9533
94.2439 9.46611 200.9 78.1719 106.332 47.8342 99.034 83.7162 39.7531 133.738 52.1972 165.004 183.716 111.835 74.0531 176.634 203.504 162.892 76.1942 215.96 185.57 89.1742 46.1721 167.596 163.496 49.4241 0 144.129 75.5592 56.6747 77.5666 111.654 78.1908 79.4508 177.496 21.139 47.6567 117.228 108.345 80.5662 37.7433 142.976 132.667 182.075 218.04 109.088 54.9987 73.8805 113.398 9.03513
210.137 136.651 117.622 178.076 93.2672 191.478 223.597 129.265 132.691 175.916 102.785 42.5233 222.239 92.8314 141.298 68.0461 105.616 116.139 95.4313 117.578 100.715 230.101 189.592 164.89 114.866 174.126 144.129 0 104.25 150.218 71.3122 145.161 201.138 199.792 35.3013 165.035 190.78 199.969 40.8008 223.806 158.19 91.448 128.104 209.075 91.6933 177.765 173.833 165.137 244.83 137.829
168.635 74.6411 126.81 147.239 124.391 110.832 174.537 128.039 96.5292 185.75 79.8986 106.908 238.322 36.8702 127.61 110.755 131.794 87.334 99.0625 143.626 112.585 140.063 108.48 203.556 177.076 123.837 75.5592 104.25 0 49.3871 40.0668 156.506 153.299 154.2 139.217 89.7988 108.712 183.567 63.7937 149.48 109.709 151.33 162.784 232.036 154.228 169.391 76.4761 139.043 188.536 75.893
146.928 62.1678 169.9 134.574 146.574 71.2744 147.923 135.063 93.3593 188.762 92.2334 156.256 239.658 82.1184 128.342 159.538 177.618 125.814 116.767 188.699 157.539 92.8408 68.8888 217.887 203.54 103.61 56.6747 150.218 49.3871 0 79.8915 164.121 129.766 131.886 185.516 59.0403 68.37 173.794 109.469 110.277 94.068 179.668 179.796 237.028 203.119 165.489 27.8882 130.532 156.743 62.8108
159.516 71.9238 131.711 132.27 87.5868 122.958 169.332 100.067 80.4105 157.347 54.5804 87.4379 209.529 54.3643 104.169 100.305 130.5 103.304 66.4514 143.404 114.822 159.715 120.898 168.424 137.847 117.334 77.5666 71.3122 40.0668 79.8915 0 126.41 146.787 146.578 106.481 97.3729 121.843 164.103 31.7621 158.069 101.372 111.867 127.247 201.224 140.726 146.356 102.572 121.525 187.426 73.2369
95.5006 103.668 250.878 64.8482 52.0662 142.68 113.796 29.2313 71.949 31.693 76.7389 185.203 83.146 180.668 38.4517 207.943 244.301 229.039 60.0821 257.165 233.18 183.533 142.575 56.9366 77.302 90.1811 111.654 145.161 156.506 164.121 126.41 0 98.2181 94.504 162.425 123.97 144.788 62.4197 136.651 150.226 84.7573 73.7478 34.3787 75.5352 236.851 38.9024 166.637 54.5305 138.265 103.417
17.5589 78.8228 276.401 33.37 128.338 70.2654 22.6867 86.3134 68.7493 100.776 98.6487 230.956 136.778 188.863 69.4011 246.766 276.997 240.423 108.904 289.792 260.294 99.4118 71.6963 150.251 173.356 29.7811 78.1908 201.138 153.299 129.766 146.787 98.2181 0 4.23837 229.541 70.8113 73.6353 60.2003 173.329 57.3867 45.4337 162.802 131.624 142.47 285.409 68.9233 115.414 44.9281 44.4636 77.5347
15.0429 79.5901 276.657 29.7011 125.655 73.6914 23.8285 83.3633 67.7963 96.6036 97.5716 230.184 132.592 189.515 66.5233 246.354 276.943 241.174 106.942 289.773 260.435 103.505 75.0538 146.209 169.953 30.3701 79.4508 199.792 154.2 131.886 146.578 94.504 4.23837 0 227.804 73.0917 77.0302 56.0226 172.65 61.6191 45.4626 159.8 128.061 138.234 284.672 64.7577 118.207 41.6791 46.7811 78.3229
236.986 169.59 129.346 203.941 111.06 225.169 251.601 151.694 162.264 191.223 132.896 54.771 232.965 124.738 165.682 78.8343 113.139 139.237 121.117 123.008 114.636 264.521 223.361 170.71 115.006 203.906 177.496 35.3013 139.217 185.516 106.481 162.425 229.541 227.804 0 198.563 224.641 221.382 76.0707 256.226 188.332 96.8832 139.107 218.047 84.545 198.239 209.048 190.662 273.786 170.712
88.1071 29.8563 216.516 79.8159 124.9 26.6957 89.0497 97.7615 54.3796 142.576 72.2712 184.657 190.176 126.658 85.5353 195.105 220.402 176.408 95.3524 232.612 201.838 68.492 25.0678 180.77 181.377 46.3481 21.139 165.035 89.7988 59.0403 97.3729 123.97 70.8113 73.0917 198.563 0 26.6328 119.048 128.603 61.0912 41.31 161.941 148.175 190.457 237.11 115.036 46.9546 79.0536 99.7352 28.9827
90.9766 56.4887 235.022 92.4158 150.439 3.4758 86.4009 120.433 78.6603 159.906 98.7412 208.474 204.368 145.226 106.593 217.323 240.493 192.721 121.351 252.327 221.248 42.069 2.23869 201.691 206.251 58.227 47.6567 190.78 108.712 68.37 121.843 144.788 73.6353 77.0302 224.641 26.6328 0 129.79 153.441 41.9438 60.0311 187.631 171.355 206.648 259.977 130.221 45.8914 95.1225 90.452 55.6034
47.712 113.196 295.218 39.3874 110.545 126.692 64.7656 70.7065 87.0455 48.2424 109.54 236.976 76.5816 214.853 60.6892 257.33 291.717 266.227 105.673 304.745 277.932 159.408 127.649 100.145 138.047 73.0578 117.228 199.969 183.567 173.794 164.103 62.4197 60.2003 56.0226 221.382 119.048 129.79 0 182.932 117.414 79.7633 136.147 95.432 83.1718 290.577 23.66 165.999 44.623 86.9806 112.267
184.631 101.951 114.254 154.987 89.528 154.469 196.014 114.223 104.979 168.341 75.9248 57.7566 218.803 59.1111 122.265 74.7333 108.914 96.6139 78.336 121.929 96.5793 191.474 152.444 169.74 129.591 144.594 108.345 40.8008 63.7937 109.469 31.7621 136.651 173.329 172.65 76.0707 128.603 153.441 182.932 0 188.892 128.439 103.509 129.277 208.231 112.098 162.901 133.515 143.069 215.435 103.225
70.9592 87.2659 276.193 87.629 169.108 39.2293 58.9337 131.795 97.995 157.212 124.609 245.488 193.963 186.247 115.442 256.188 280.934 234.441 143.255 292.979 262.026 44.986 41.6345 205.011 220.763 61.2941 80.5662 223.806 149.48 110.277 158.069 150.226 57.3867 61.6191 256.226 61.0912 41.9438 117.414 188.892 0 72.6561 205.945 181.457 199.845 298.17 125.449 86.5065 95.8324 53.801 86.0522
59.2522 35.3732 231.2 40.5087 96.4845 57.951 67.9637 61.3499 26.2727 101.405 55.5376 186.178 148.983 144.429 46.6701 201.454 231.573 196.206 71.0836 244.379 214.976 99.5253 57.8179 141.662 149.392 16.1581 37.7433 158.19 109.709 94.068 101.372 84.7573 45.4337 45.4626 188.332 41.31 60.0311 79.7633 128.439 72.6561 0 133.446 112.258 149.169 240.52 73.8258 87.6255 37.8561 87.111 34.2202
164.409 133.51 208.366 131.091 37.2627 186.651 181.835 76.4949 109.642 97.9992 91.2911 133.931 136.239 160.884 93.4449 159.469 197.055 199.364 66.7819 209.007 191.062 229.569 185.69 74.3668 26.2499 145.272 142.976 91.448 151.33 179.668 111.867 73.7478 162.802 159.8 96.8832 161.941 187.631 136.147 103.509 205.945 133.446 0 43.8536 121.164 178.887 112.554 192.942 118.236 206.115 134.02
129.759 123.715 241.116 98.3695 40.1526 169.647 147.983 50.9749 93.8731 54.2838 87.7161 170.165 94.4473 180.873 66.2368 194.663 232.027 225.396 64.3496 244.51 223.449 211.758 169.211 41.1927 42.9725 120.382 132.667 128.104 162.784 179.796 127.247 34.3787 131.624 128.061 139.107 148.175 171.355 95.432 129.277 181.457 112.258 43.8536 0 80.9955 218.631 72.4669 186.929 87.0558 172.475 123.792
130.884 175.171 321.392 114.777 118.962 203.91 147.628 104.255 143.67 48.345 152.216 251.158 18.1201 255.586 108.687 275.563 312.842 302.885 134.799 325.389 303.68 240.246 204.42 49.0963 106.82 148.446 182.075 209.075 232.036 237.028 201.224 75.5352 142.47 138.234 218.047 190.457 206.648 83.1718 208.231 199.845 149.169 121.164 80.9955 0 299.209 76.4525 236.042 111.833 168.626 174.685
296.393 212.649 66.3945 265.869 184.945 261.552 308.095 219.994 216.913 267.567 187.448 54.5155 313.065 122.415 230.842 43.598 46.1627 101.994 185.055 49.1106 61.7027 294.071 259.339 253.253 198.96 256.67 218.04 91.6933 154.228 203.119 140.726 236.851 285.409 284.672 84.545 237.11 259.977 290.577 112.098 298.17 240.52 178.887 218.631 299.209 0 268.844 230.626 253.442 327.438 213.962
61.4781 103.447 276.255 38.5482 87.2366 127.464 79.8572 49.0227 73.9491 31.857 92.0567 215.673 75.1575 198.685 42.3292 236.754 271.81 249.404 84.775 284.819 258.792 164.277 127.997 82.2654 115.337 72.0032 109.088 177.765 169.391 165.489 146.356 38.9024 68.9233 64.7577 198.239 115.036 130.221 23.66 162.901 125.449 73.8258 112.554 72.4669 76.4525 268.844 0 161.417 35.9848 103.748 102.729
132.966 63.4116 197.572 126.764 157.67 49.223 130.896 138.656 94.7506 187.832 102.132 182.841 236.556 109.996 128.833 187.085 205.497 153.03 127.178 216.537 185.389 65.0429 47.032 222.547 215.248 93.1581 54.9987 173.833 76.4761 27.8882 102.572 166.637 115.414 118.207 209.048 46.9546 45.8914 165.999 133.515 86.5065 87.6255 192.942 186.929 236.042 230.626 161.417 0 125.475 136.328 63.4856
47.0776 69.0571 253.201 13.3898 84.8622 92.5322 63.758 42.0175 42.6309 64.7928 67.5979 199.118 111.139 170.915 25.6106 217.799 250.92 222.523 69.9027 263.93 236.172 131.19 92.8857 109.461 128.465 37.4239 73.8805 165.137 139.043 130.532 121.525 54.5305 44.9281 41.6791 190.662 79.0536 95.1225 44.623 143.069 95.8324 37.8561 118.236 87.0558 111.833 253.442 35.9848 125.475 0 87.9054 68.2053
42.7925 116.51 314.283 75.0718 172.384 87.1053 24.5 129.872 112.14 134.128 142.068 273.191 158.893 225.116 113.149 287.73 316.381 275.712 153.343 328.976 298.813 97.4188 89.3116 185.762 215.005 70.9729 113.398 244.83 188.536 156.743 187.426 138.265 44.4636 46.7811 273.786 99.7352 90.452 86.9806 215.435 53.801 87.111 206.115 172.475 168.626 327.438 103.748 136.328 87.9054 0 115.174
92.752 1.33695 199.488 73.766 97.323 55.4728 99.1876 75.186 31.4877 126.346 43.4745 160.44 176.884 111.346 66.2422 173.169 201.207 162.893 67.2397 213.813 183.763 97.442 53.9784 159.073 154.463 47.9533 9.03513 137.829 75.893 62.8108 73.2369 103.417 77.5347 78.3229 170.712 28.9827 55.6034 112.267 103.225 86.0522 34.2202 134.02 123.792 174.685 213.962 102.729 63.4856 68.2053 115.174 0
162.737 80.6477 168.154 152.132 164.315 82.4708 162.436 153.727 111.981 207.367 110.47 163.078 258.127 84.5515 146.972 163.475 177.84 122.406 134.781 188.165 157.325 96.1773 80.1921 236.443 220.957 120.346 74.7386 161.422 57.5158 18.6781 93.0567 182.795 145.358 147.74 196.546 74.6668 79.2438 191.462 120.698 120.265 111.707 196.706 198.142 255.65 206.959 183.775 33.7818 148.597 169.389 81.243
46.1782 120.762 305.464 46.0339 121.826 129.805 61.4608 81.8626 96.0185 56.7843 119.629 247.921 77.8475 224.25 71.3202 268.075 302.255 275.784 116.623 315.284 288.242 160.269 130.944 108.241 148.353 77.9898 124.161 211.124 192.339 180.401 174.104 73.3743 60.983 57.0191 232.663 124.329 133.024 11.2839 193.572 117.09 86.4365 147.122 105.966 86.6701 301.614 34.8253 171.127 53.3882 81.9663 119.767
69.283 137.08 313.955 64.1328 121.6 151.345 84.4664 86.3089 109.57 44.8405 129.582 252.561 54.8746 236.002 79.8483 274.054 309.34 286.922 122.196 322.339 296.477 183.024 152.352 92.7233 139.028 97.9386 141.524 213.835 205.892 198.175 183.997 69.9537 83.6167 79.5544 232.353 143.891 154.479 24.8809 200.46 140.127 104.296 141.793 98.5658 64.8695 305.292 37.7205 190.845 68.0454 104.21 136.205
216.714 124.989 73.5105 190.763 138.27 167.444 225.13 157.899 138.677 214.253 113.505 57.4512 265.758 24.6887 162.977 54.6266 75.4151 47.0976 122.91 87.7392 57.4424 197.096 165.125 219.052 178.876 173.187 128.242 74.9497 57.1668 105.187 58.9377 182.794 202.953 203.166 104.091 144.992 165.477 223.039 49.6661 205.612 157.705 152.933 178.31 256.122 98.1945 205.036 132.897 180.32 241.397 126.322
91.8441 152.572 320.346 82.8444 121.993 171.746 107.354 92.8587 123.145 39.4763 139.408 255.514 31.9491 246.099 90.3888 278.174 314.35 296.094 128.164 327.254 302.7 204.83 172.608 77.7642 129.551 117.241 157.924 215.258 217.995 214.487 192.792 70.313 105.507 101.364 230.588 162.342 174.776 45.4531 206.137 162.451 121.701 136.412 92.5708 42.8987 306.937 49.2383 209.164 84.1289 127.076 151.822
21.4035 101.433 292.765 28.8296 121.584 104.942 38.5282 78.8501 80.8636 72.644 107.869 239.774 102.28 208.626 64.4816 258.304 291.07 260.457 110.094 304.06 275.913 134.869 106.179 124.342 157.015 55.2497 103.564 205.504 175.073 158.797 161.095 79.7288 35.5901 31.6734 230.092 101.32 108.218 26.3761 183.598 91.8977 66.1466 151.55 114.051 109.522 294.097 42.7868 147.683 40.6573 61.4845 100.316
165.121 78.8228 157.539 152.212 157.51 88.3789 166.076 149.667 109.275 204.554 104.821 151.534 255.927 73.0676 144.087 151.95 166.792 112.189 128.54 177.281 146.343 105.727 86.0251 231.46 213.578 121.668 74.0814 150.531 46.3723 18.2077 83.0761 178.875 147.971 150.078 185.568 77.2441 85.3267 191.309 109.901 126.996 111.716 188.92 192.474 252.661 195.453 182.256 41.5379 147.693 174.512 79.5825
75.1461 147.148 324.716 73.5162 131.667 159.332 88.9713 96.9931 120.046 52.9226 140.34 263.09 52.4628 246.717 90.613 284.692 320.043 297.672 132.89 333.038 307.231 189.631 160.439 97.9735 146.696 106.797 151.351 224.169 216.452 207.941 194.768 79.7866 90.5034 86.5771 242.192 152.988 162.531 34.1567 211.177 146.069 113.92 150.696 107.146 65.0255 315.694 48.4947 199.91 78.2237 107.072 146.247
169.674 118.641 173.929 136.041 39.823 174.596 185.562 81.8568 101.706 120.284 76.3017 100.631 164.584 127.483 97.1074 125.733 163.31 164.524 56.6517 175.513 156.514 216.883 173.252 106.797 60.6046 141.918 127.85 58.2205 121.683 155.638 81.6211 91.0091 164.444 162.152 71.4375 148.399 174.96 150.367 69.1878 199.586 127.707 34.9453 70.1785 151.01 148.486 127.045 172.524 122.652 208.875 119.442
25.3187 72.614 270.596 36.2742 127.769 62.6065 27.9095 86.5546 65.0675 105.329 95.0048 226.604 143.049 182.627 69.5831 241.866 271.588 234.058 106.848 284.332 254.638 92.8127 64.0039 153.907 174.592 24.3631 71.448 197.755 146.817 122.279 141.681 100.62 7.76272 11.1355 226.844 63.2704 65.9606 66.5961 168.882 51.957 40.4683 162.945 133.426 148.14 280.973 73.5229 107.668 46.3723 47.0779 71.3062
34.4897 59.5085 256.228 26.5703 111.117 63.2508 43.351 70.6604 48.2249 96.0564 78.1671 210.302 138.256 169.241 53.7916 226.129 256.541 220.954 89.6897 269.362 240.002 99.3014 64.0724 142.288 159.343 10.7135 60.075 180.82 134.146 114.262 126.227 87.2667 20.6678 20.433 209.71 56.6149 66.2455 63.7479 152.663 62.9703 25.0302 146.714 118.982 141.347 264.747 65.0589 103.194 32.8911 64.1128 58.2673
138.065 70.2239 198.98 132.828 164.375 52.8866 135.333 145.454 101.53 194.418 108.837 186.718 242.948 112.397 135.545 190.157 207.509 153.911 133.891 218.33 187.248 63.9658 50.8231 229.345 221.951 99.0153 61.777 178.894 79.9613 30.6443 107.761 173.396 120.507 123.416 214.157 53.0373 49.462 171.98 138.405 88.904 93.9729 199.548 193.744 242.595 233.744 167.795 6.81707 131.829 139.783 70.2914
126.649 78.1558 225.1 127.774 175.024 39.2425 120.786 150.255 106.571 193.917 120.25 210.579 239.66 138.047 138.011 215.191 233.42 180.062 144.752 244.341 213.228 37.9023 38.0445 233.303 232.238 93.3679 68.7422 199.923 104.522 55.9358 128.652 176.461 109.437 112.913 234.957 52.5538 35.9704 165.608 160.052 68.2818 92.6756 211.468 200.439 241.259 258.719 165.041 28.1243 129.431 121.41 77.775
281.329 187.415 39.0378 258.281 210.471 218.991 287.391 229.509 206.385 286.33 183.695 100.957 338.027 78.0536 233.44 78.4437 58.5051 26.3641 194.967 61.155 44.1932 239.269 216.586 290.93 248.189 236.635 188.367 136.513 112.881 148.558 129.553 254.979 266.165 267.005 155.725 201.16 216.332 292.589 121.192 258.219 222.189 222.781 250.404 328.494 104.206 275.737 175.092 248.856 300.74 188.685
244.365 155.133 51.1336 216.441 151.329 200.317 254.071 177.871 165.015 231.712 137.505 34.1162 281.575 58.0478 185.401 21.1028 45.8245 51.134 141.998 58.8279 33.427 230.913 198.031 229.307 182.836 202.025 159.298 69.0988 90.8593 139.18 84.8694 200.026 231.584 231.434 88.4663 177.061 198.484 246.08 63.671 238.016 186.151 158.215 190.036 270.258 64.3669 226.44 166.865 205.103 271.543 156.469
